baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	pval	chr	start	end	strand	size
42.942748595265	0.670299143535492	0.650757002440149	1.03002985910573	0.302995989106044	1	Xkr4	0.302995989106044	chr1	3205901	3671498	-	465597
1.54915862063711	2.28941612912917	2.8432862830962	0.805200708328291	0.420703867796268	1	RP23-317L18.4	0.420703867796268	chr1	3365731	3368549	-	2818
5.76446158102178	4.75144418750497	1.97705814265721	2.40329006263768	0.0162482935540588	1	RP23-317L18.3	0.0162482935540588	chr1	3375556	3377788	-	2232
1.95581022615983	2.17204655864819	2.78191822834021	0.780772970434904	0.434936034172476	1	RP23-115I1.6	0.434936034172476	chr1	3464977	3467285	-	2308
1.6368707101391	-2.14130931431029	2.71123222715514	-0.789791922972654	0.429649296871443	1	RP23-115I1.2	0.429649296871443	chr1	3531795	3532720	+	925
2.38709138092775	1.2828592930731	2.77730840251097	0.461907396352982	0.64414772971249	1	RP23-122M2.3	0.64414772971249	chr1	3647309	3658904	-	11595
3.11153487978319	1.85344806330035	2.25264678124245	0.822786811822348	0.410629237675847	1	Sox17	0.410629237675847	chr1	4490931	4497354	-	6423
6.2672850558456	-0.0120008353630383	1.23322044111105	-0.00973129779800464	0.99223567027521	1	RP23-285G23.3	0.99223567027521	chr1	4522905	4526737	+	3832
9.25969642750578	0.422481862699066	1.00393790066003	0.420824696847593	0.673883096141596	1	Gm6085	0.673883096141596	chr1	4687934	4689403	-	1469
1.18284081494729	0.852551845961455	3.41598876567995	0.249576888111269	0.802914573685111	1	RP23-34E15.2	0.802914573685111	chr1	4692219	4693424	-	1205
34.4914252717188	1.91237958181924	0.615341000775061	3.10783708449538	0.00188461926821876	1	RP23-34E15.4	0.00188461926821876	chr1	4771131	4772199	+	1068
1050.68798723345	-0.184815341600463	0.140114669044693	-1.31902921271942	0.187159346408775	1	Mrpl15	0.187159346408775	chr1	4773206	4785739	-	12533
970.239384552019	0.209392631207342	0.153694524022527	1.36239487085858	0.173073301576419	1	Lypla1	0.173073301576419	chr1	4807788	4848410	+	40622
1239.10788705135	0.125624708428405	0.1433074182403	0.876609947837838	0.380698534085149	1	Tcea1	0.380698534085149	chr1	4857814	4897909	+	40095
24.3824220792318	-0.404443414673773	0.652750836986293	-0.61959846201203	0.535522179570798	1	Gm6104	0.535522179570798	chr1	4880049	4880651	-	602
1.8519418064166	-2.70847930425826	2.84286014035066	-0.952730409004286	0.340726681853819	1	RP24-426M1.4	0.340726681853819	chr1	4905751	4906861	-	1110
16.2504830295517	4.09241044427197	1.30798034242926	3.1288011841763	0.00175521025988331	1	Rgs20	0.00175521025988331	chr1	4909576	5070285	-	160709
1123.83133880735	0.218037979720599	0.141037086142798	1.54596202802885	0.122113738655702	1	Atp6v1h	0.122113738655702	chr1	5070018	5162529	+	92511
191.983568119081	8.78590460074202	1.48441118749015	5.91878091110139	3.24336667451915e-09	5.70313596047447e-05	Oprk1	3.24336667451915e-09	chr1	5588466	5606131	+	17665
6.66734745555779	4.87889239623272	1.87482531876584	2.60231838529063	0.00925958442946019	1	Npbwr1	0.00925958442946019	chr1	5913707	5917398	-	3691
1396.9432596104	0.298085154174233	0.13630774895177	2.18685405977692	0.0287531795455948	1	Rb1cc1	0.0287531795455948	chr1	6206197	6276648	+	70451
40.411942469512	0.157413254445397	0.543759385797653	0.289490643392727	0.77220593901464	1	4732440D04Rik	0.77220593901464	chr1	6209866	6215293	-	5427
4.3749685003846	-3.30706913073864	1.74489964032386	-1.89527755884278	0.0580556396186756	1	Fam150a	0.0580556396186756	chr1	6359218	6394731	+	35513
3.18852342874393	-0.508204720027634	1.75373769790292	-0.289783769052426	0.771981665763803	1	RP23-76C20.3	0.771981665763803	chr1	6380394	6381032	+	638
49.2810868969883	-0.362065106631422	0.476768318765086	-0.759415196817681	0.447604225616514	1	RP23-76C20.4	0.447604225616514	chr1	6429655	6441296	-	11641
13.7113504250476	2.28034319225899	1.01277534406672	2.25157850220016	0.0243489208612119	1	St18	0.0243489208612119	chr1	6487231	6860940	+	373709
719.004226908071	0.160073205197445	0.169852657843059	0.942423905696843	0.345975652793815	1	Pcmtd1	0.345975652793815	chr1	7088920	7173628	+	84708
6.3639745898538	1.59629406572561	1.40853844328818	1.13329818815532	0.257089052382876	1	WI1-817D1.2	0.257089052382876	chr1	7148110	7152137	+	4027
4.60381025003835	-1.05448149742263	1.38309743818947	-0.762405791744499	0.445817850592791	1	Gm9826	0.445817850592791	chr1	7177739	7179037	+	1298
10.5547026186012	0.0397571674975767	1.01358866695762	0.0392241634043832	0.968711668846947	1	Gm26901	0.968711668846947	chr1	7349406	7397869	-	48463
15.0515526576068	0.725325169574467	1.01974546502331	0.711280603300241	0.476910368861472	1	Sntg1	0.476910368861472	chr1	8361475	9299878	-	938403
4.25767556216	0.0605032182249081	1.42384267399952	0.0424929097362681	0.966105763857764	1	Gm15452	0.966105763857764	chr1	8791923	8792162	-	239
3.41291332055102	0.309721505242092	1.62107153428506	0.191059739617652	0.848478789663238	1	RP23-397E23.1	0.848478789663238	chr1	8815842	8816039	+	197
1.16105586632707	0.408997870119435	2.87230355734829	0.142393678785477	0.886769055109796	1	Gm24276	0.886769055109796	chr1	8816138	8816247	+	109
817.625638998893	0.100722350421213	0.157327533708233	0.640208030007035	0.522037362979364	1	Rrs1	0.522037362979364	chr1	9545408	9547455	+	2047
18.1394679963965	1.5986071344612	0.824846949408806	1.93806515936922	0.0526152734352437	1	Adhfe1	0.0526152734352437	chr1	9547948	9580673	+	32725
2.41971438168873	-2.47359145672647	2.29619248284543	-1.07725788460957	0.281365071710931	1	2610203C22Rik	0.281365071710931	chr1	9560832	9631175	-	70343
1.22642817430847	2.8652952742433	2.89939167459304	0.988240153736894	0.323035047226392	1	Gm6161	0.323035047226392	chr1	9574548	9575649	+	1101
5.13440306084223	0.583537273633367	1.40259623594067	0.416040809664664	0.677380141086631	1	3110035E14Rik	0.677380141086631	chr1	9601199	9627143	+	25944
52.3504175901035	0.452284073274515	0.553389029953153	0.817298588865781	0.413757813012416	1	Mybl1	0.413757813012416	chr1	9667415	9700209	-	32794
1175.04714319669	0.216859972944902	0.159510385178789	1.35953513435399	0.173977076939098	1	Vcpip1	0.173977076939098	chr1	9718622	9748382	-	29760
4.34000851583644	0.718490720060499	1.49162924714501	0.481681839797454	0.630031978668482	1	1700034P13Rik	0.630031978668482	chr1	9747648	9791922	+	44274
269.376277327492	0.527968675775059	0.218430059869787	2.41710630894758	0.0156444472533319	1	Sgk3	0.0156444472533319	chr1	9798107	9900845	+	102738
11.547143175222	0.134835142441808	0.889739708032142	0.151544481183184	0.879546225075458	1	Mcmdc2	0.879546225075458	chr1	9908638	9942085	+	33447
249.189203972604	-0.132510876128084	0.225354401363357	-0.5880110409489	0.556524881980176	1	Snhg6	0.556524881980176	chr1	9941959	9944118	-	2159
6.1949842927266	0.668466756544354	1.24846461327291	0.5354310802546	0.592351803164028	1	Snord87	0.592351803164028	chr1	9942463	9942549	-	86
48.047008031954	3.62443240246254	0.589206353717218	6.15138037734407	7.68114499018888e-10	1.35065253507481e-05	Tcf24	7.68114499018888e-10	chr1	9960163	9967932	-	7769
1.80593566686805	2.40813703568067	2.54533473215504	0.946098367833055	0.344098416190482	1	Ppp1r42	0.344098416190482	chr1	9968624	10009136	-	40512
1859.17810189074	-0.00367631194153948	0.131829287253835	-0.0278869135843905	0.977752345832366	1	Cops5	0.977752345832366	chr1	10024601	10038168	-	13567
728.695121253257	0.511800911950442	0.191672077029696	2.67019025348772	0.00758082793218177	1	Cspp1	0.00758082793218177	chr1	10037987	10136768	+	98781
67.6373609261413	1.05315116794295	0.486911788018607	2.16291984268556	0.0305473453180701	1	RP23-228G18.6	0.0305473453180701	chr1	10062258	10064079	+	1821
1332.55699187951	0.0555862083674508	0.145613629515827	0.381737674915993	0.702655952002162	1	Arfgef1	0.702655952002162	chr1	10137571	10232670	-	95099
2.56635932690192	-0.862329974855247	2.09568534219723	-0.411478745158914	0.680721523493021	1	RP24-327F2.1	0.680721523493021	chr1	10197081	10198802	-	1721
73.0249069576266	0.340218406172803	0.517831824421659	0.657005595499612	0.511177318582193	1	Cpa6	0.511177318582193	chr1	10324720	10719945	-	395225
167.666540453079	0.147150793432469	0.357114765314597	0.41205463264124	0.680299380107996	1	Prex2	0.680299380107996	chr1	10993465	11303681	+	310216
252.557268902463	2.75147488710534	0.290730739993275	9.46399712383004	2.96391465644075e-21	5.21174753188542e-17	A830018L16Rik	2.96391465644075e-21	chr1	11414105	11975901	+	561796
10.3435389477742	2.37600132092666	1.19010306596053	1.99646685138904	0.0458831304491898	1	RP23-2K13.1	0.0458831304491898	chr1	11416918	11419388	+	2470
2.48633421888906	1.45753596956031	2.16660670326194	0.672727527043054	0.501120651760123	1	RP24-239K20.1	0.501120651760123	chr1	11704207	11706350	+	2143
3.26936094692843	0.513329556972882	1.66844917594618	0.307668680816587	0.758334453523429	1	Gm7560	0.758334453523429	chr1	12120960	12121832	+	872
7903.88534234842	0.432149576682619	0.21852893954763	1.97753934823094	0.0479806973458275	1	Sulf1	0.0479806973458275	chr1	12692277	12861192	+	168915
39.2165632139196	0.86373602897734	0.587864823497719	1.46927659974316	0.141757781096311	1	Slco5a1	0.141757781096311	chr1	12866549	12992650	-	126101
1159.88362795328	0.118135276655399	0.16394421082839	0.720582178891688	0.47116662168232	1	Ncoa2	0.47116662168232	chr1	13139105	13374083	-	234978
9.23620132521244	1.05802180039395	1.03368292184433	1.02354578762528	0.306049862509688	1	RP23-93D12.2	0.306049862509688	chr1	13177462	13179714	-	2252
