baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	pval	chr	start	end	strand	size
42.942748595265	2.46297574701075	0.623492739937689	3.95028777280854	7.80572850692612e-05	1	Xkr4	7.80572850692612e-05	chr1	3205901	3671498	-	465597
1.54915862063711	2.95469144624679	2.77925924291838	1.063121928541	0.287726661203267	1	RP23-317L18.4	0.287726661203267	chr1	3365731	3368549	-	2818
5.76446158102178	5.29566097026641	1.96322956742079	2.69742319397911	0.00698784026003661	1	RP23-317L18.3	0.00698784026003661	chr1	3375556	3377788	-	2232
1.95581022615983	1.40694026133243	2.83862744697537	0.495641040472414	0.620147691882131	1	RP23-115I1.6	0.620147691882131	chr1	3464977	3467285	-	2308
1.6368707101391	0.546024999268037	2.37389860805981	0.23001192949614	0.818082499828188	1	RP23-115I1.2	0.818082499828188	chr1	3531795	3532720	+	925
2.38709138092775	4.1100120080474	2.44086597266355	1.68383354681389	0.0922138419727486	1	RP23-122M2.3	0.0922138419727486	chr1	3647309	3658904	-	11595
3.11153487978319	4.20905635696158	2.15861862676407	1.94988420130112	0.051189922580504	1	Sox17	0.051189922580504	chr1	4490931	4497354	-	6423
6.2672850558456	0.676450652498689	1.20813759998417	0.559911927670781	0.575539512573376	1	RP23-285G23.3	0.575539512573376	chr1	4522905	4526737	+	3832
9.25969642750578	-0.40575553087634	1.03583004878951	-0.391720177794142	0.695264979426577	1	Gm6085	0.695264979426577	chr1	4687934	4689403	-	1469
1.18284081494729	2.61290397277698	3.31073573731586	0.789221544723879	0.429982531867827	1	RP23-34E15.2	0.429982531867827	chr1	4692219	4693424	-	1205
34.4914252717188	1.57478945243177	0.62036818341976	2.53847552875906	0.0111336588933128	1	RP23-34E15.4	0.0111336588933128	chr1	4771131	4772199	+	1068
1050.68798723345	-0.3106444559254	0.140547175160514	-2.21025044132423	0.0270877860039316	1	Mrpl15	0.0270877860039316	chr1	4773206	4785739	-	12533
970.239384552019	-0.162508288337713	0.154702904451028	-1.0504540229182	0.293509418986872	1	Lypla1	0.293509418986872	chr1	4807788	4848410	+	40622
1239.10788705135	-0.169873682722085	0.143987755713187	-1.17977866854499	0.238088255733168	1	Tcea1	0.238088255733168	chr1	4857814	4897909	+	40095
24.3824220792318	-0.930668181155834	0.666684523398065	-1.39596488067888	0.162725071036618	1	Gm6104	0.162725071036618	chr1	4880049	4880651	-	602
1.8519418064166	-0.270241875747427	2.53384791094662	-0.106652761035869	0.915064459996581	1	RP24-426M1.4	0.915064459996581	chr1	4905751	4906861	-	1110
16.2504830295517	4.20387633975689	1.30714142682595	3.21608377906354	0.00129952888587563	1	Rgs20	0.00129952888587563	chr1	4909576	5070285	-	160709
1123.83133880735	0.274381458582174	0.141030804921097	1.94554273965666	0.051709690973658	1	Atp6v1h	0.051709690973658	chr1	5070018	5162529	+	92511
191.983568119081	9.11857299486712	1.48416031303175	6.14392725287221	8.05057243387173e-10	1.2251361129866e-05	Oprk1	8.05057243387173e-10	chr1	5588466	5606131	+	17665
6.66734745555779	5.68566010330779	1.85596860465757	3.06344627222658	0.00218803491271028	1	Npbwr1	0.00218803491271028	chr1	5913707	5917398	-	3691
1396.9432596104	0.310686121146125	0.136378782730055	2.27811185088145	0.0227199143587409	1	Rb1cc1	0.0227199143587409	chr1	6206197	6276648	+	70451
40.411942469512	1.1081598027524	0.530569361632589	2.08862381224301	0.0367415999376243	1	4732440D04Rik	0.0367415999376243	chr1	6209866	6215293	-	5427
4.3749685003846	-5.69935202768946	2.02123391106933	-2.81973897057477	0.00480627288630898	1	Fam150a	0.00480627288630898	chr1	6359218	6394731	+	35513
3.18852342874393	-0.921352692357416	1.78580761045608	-0.515930544232651	0.60590292012672	1	RP23-76C20.3	0.60590292012672	chr1	6380394	6381032	+	638
49.2810868969883	-0.139036586531595	0.474182563535479	-0.293213199352894	0.769359195637201	1	RP23-76C20.4	0.769359195637201	chr1	6429655	6441296	-	11641
13.7113504250476	2.38030866762924	1.01174595602125	2.35267425924778	0.0186389540552585	1	St18	0.0186389540552585	chr1	6487231	6860940	+	373709
719.004226908071	-0.128920994712282	0.17085187976866	-0.75457756090741	0.450502491611298	1	Pcmtd1	0.450502491611298	chr1	7088920	7173628	+	84708
6.3639745898538	1.33974287988394	1.41733452879329	0.945255232739293	0.344528587506058	1	WI1-817D1.2	0.344528587506058	chr1	7148110	7152137	+	4027
4.60381025003835	-0.213793638249296	1.33676002709256	-0.159934194557191	0.872932911853876	1	Gm9826	0.872932911853876	chr1	7177739	7179037	+	1298
10.5547026186012	0.349657118297209	1.00374583754742	0.348352247369287	0.727575660278853	1	Gm26901	0.727575660278853	chr1	7349406	7397869	-	48463
15.0515526576068	2.97693761357302	0.944305146943985	3.15251656014706	0.00161869639785637	1	Sntg1	0.00161869639785637	chr1	8361475	9299878	-	938403
4.25767556216	-3.6710653016551	1.96731201270314	-1.8660310504641	0.0620370214096218	1	Gm15452	0.0620370214096218	chr1	8791923	8792162	-	239
3.41291332055102	-1.04873646870463	1.71592320159176	-0.611179141194536	0.541080990844763	1	RP23-397E23.1	0.541080990844763	chr1	8815842	8816039	+	197
1.16105586632707	-0.133123860247477	2.93285941305153	-0.0453904676286432	0.963796078888374	1	Gm24276	0.963796078888374	chr1	8816138	8816247	+	109
817.625638998893	-0.203812134928742	0.15832281076383	-1.28732008954015	0.197982744161846	1	Rrs1	0.197982744161846	chr1	9545408	9547455	+	2047
18.1394679963965	1.72862205235534	0.823355494729723	2.09948444313568	0.0357742177727951	1	Adhfe1	0.0357742177727951	chr1	9547948	9580673	+	32725
2.41971438168873	0.184112953897383	1.88732622308988	0.0975522682008618	0.922287828100722	1	2610203C22Rik	0.922287828100722	chr1	9560832	9631175	-	70343
1.22642817430847	2.34148128481503	2.95788538451719	0.791606496002625	0.428590158022971	1	Gm6161	0.428590158022971	chr1	9574548	9575649	+	1101
5.13440306084223	0.840971541033358	1.39274147036191	0.603824585488092	0.545960272043241	1	3110035E14Rik	0.545960272043241	chr1	9601199	9627143	+	25944
52.3504175901035	-0.596357052256798	0.568065180700321	-1.04980391778563	0.293808273630722	1	Mybl1	0.293808273630722	chr1	9667415	9700209	-	32794
1175.04714319669	0.0456390937450413	0.159917120890227	0.285392167461354	0.775343707598019	1	Vcpip1	0.775343707598019	chr1	9718622	9748382	-	29760
4.34000851583644	0.0637051671598149	1.53127164601529	0.0416027863675201	0.966815351966623	1	1700034P13Rik	0.966815351966623	chr1	9747648	9791922	+	44274
269.376277327492	0.0316212335844232	0.221889883355094	0.142508676404228	0.886678226538364	1	Sgk3	0.886678226538364	chr1	9798107	9900845	+	102738
11.547143175222	-0.0479179011898453	0.89741196886781	-0.0533956564567545	0.957416665923183	1	Mcmdc2	0.957416665923183	chr1	9908638	9942085	+	33447
249.189203972604	-0.165127483846897	0.225909974673377	-0.73094374910023	0.464813512169221	1	Snhg6	0.464813512169221	chr1	9941959	9944118	-	2159
6.1949842927266	1.21770784221231	1.23101309030521	0.989191627450855	0.322569394026507	1	Snord87	0.322569394026507	chr1	9942463	9942549	-	86
48.047008031954	0.850706314262542	0.64678801684474	1.31527840978345	0.188416351437548	1	Tcf24	0.188416351437548	chr1	9960163	9967932	-	7769
1.80593566686805	-0.138275902961212	2.8547678596919	-0.0484368291074062	0.961368108354831	1	Ppp1r42	0.961368108354831	chr1	9968624	10009136	-	40512
1859.17810189074	-0.154073211072903	0.132120644610857	-1.16615545985796	0.243551596945755	1	Cops5	0.243551596945755	chr1	10024601	10038168	-	13567
728.695121253257	0.323703692617007	0.192237144043169	1.68387693350414	0.0922054550210374	1	Cspp1	0.0922054550210374	chr1	10037987	10136768	+	98781
67.6373609261413	0.636271076097147	0.491182920052437	1.29538518161263	0.195187387320484	1	RP23-228G18.6	0.195187387320484	chr1	10062258	10064079	+	1821
1332.55699187951	-0.17323930526981	0.146176746853522	-1.18513586462152	0.235963732857551	1	Arfgef1	0.235963732857551	chr1	10137571	10232670	-	95099
2.56635932690192	0.312133958321365	2.00477020098475	0.155695629438249	0.876272942361075	1	RP24-327F2.1	0.876272942361075	chr1	10197081	10198802	-	1721
73.0249069576266	1.01317487916686	0.506552767797866	2.00013689308506	0.0454854839398278	1	Cpa6	0.0454854839398278	chr1	10324720	10719945	-	395225
167.666540453079	0.0495488330255755	0.35794610982199	0.138425398868608	0.889904224847286	1	Prex2	0.889904224847286	chr1	10993465	11303681	+	310216
252.557268902463	0.325856733878293	0.31275682328521	1.04188529112005	0.297464864343458	1	A830018L16Rik	0.297464864343458	chr1	11414105	11975901	+	561796
10.3435389477742	1.03920187548164	1.25022202594101	0.831213859553831	0.405852826638967	1	RP23-2K13.1	0.405852826638967	chr1	11416918	11419388	+	2470
2.48633421888906	-0.0108986019334058	2.31125181064279	-0.00471545414619914	0.996237625882629	1	RP24-239K20.1	0.996237625882629	chr1	11704207	11706350	+	2143
3.26936094692843	0.580518031143424	1.66767299825784	0.348100635885975	0.727764606793296	1	Gm7560	0.727764606793296	chr1	12120960	12121832	+	872
7903.88534234842	1.95130296240566	0.218230141714249	8.9414915239376	3.83952556583283e-19	5.8429900060844e-15	Sulf1	3.83952556583283e-19	chr1	12692277	12861192	+	168915
39.2165632139196	0.768778184835339	0.590058097501535	1.30288557701445	0.19261382866504	1	Slco5a1	0.19261382866504	chr1	12866549	12992650	-	126101
1159.88362795328	0.141935494081982	0.163998239287185	0.86546962149656	0.386781082619531	1	Ncoa2	0.386781082619531	chr1	13139105	13374083	-	234978
9.23620132521244	1.10806035272668	1.03376242235086	1.07187137853866	0.283777807319535	1	RP23-93D12.2	0.283777807319535	chr1	13177462	13179714	-	2252
4.66568047168512	0.6037306145278	1.45443025802258	0.415097672231203	0.678070403429492	1	RP23-93D12.1	0.678070403429492	chr1	13234809	13236434	-	1625
13.8098060469956	0.41153415789392	0.932148460616737	0.441489929213247	0.65885835067775	1	RP23-125I14.2	0.65885835067775	chr1	13343563	13348204	-	4641
19.0727385306555	1.10036189297539	0.844458442572799	1.303038536299	0.192561605542394	1	RP23-125I14.1	0.192561605542394	chr1	13354483	13356730	-	2247
3101.72422383564	0.124230782835485	0.153779172040243	0.807851812357104	0.419175894203196	1	Tram1	0.419175894203196	chr1	13564698	13589910	-	25212
161.639401259614	0.0092864370466638	0.270636801042967	0.0343132826388583	0.972627333093262	1	Lactb2	0.972627333093262	chr1	13623330	13660546	-	37216
7.76339441989338	0.145013370561546	1.57939534263223	0.0918157516659923	0.926844428906766	1	RP23-70F22.2	0.926844428906766	chr1	13641483	13642748	-	1265
94.8011073806204	3.028450431522	0.530095627438089	5.71302662155178	1.10984308849335e-08	0.000168895921206918	Eya1	1.10984308849335e-08	chr1	14168954	14310235	-	141281
3.06703927566639	-3.04739915619136	2.08609956523696	-1.46081194156484	0.144067057768084	1	Gm9947	0.144067057768084	chr1	14752937	14776931	+	23994
124.528368691369	-4.32634787644125	0.412435524140295	-10.4897556665599	9.62770348536167e-26	1.46514391640234e-21	Msc	9.62770348536167e-26	chr1	14753346	14755992	-	2646
6.20660083967955	-0.0929987223902238	1.18472249679278	-0.0784983172363024	0.937431668744947	1	Rpl5-ps1	0.937431668744947	chr1	14865072	14865965	+	893
11.6161490338271	-3.45430511346622	1.19758080689839	-2.88440253348124	0.00392157130398705	1	Trpa1	0.00392157130398705	chr1	14872648	14918862	-	46214
263.913172960707	-1.23219706466068	0.300241108466815	-4.10402516481806	4.06023269668349e-05	0.617886211781293	Kcnb2	4.06023269668349e-05	chr1	15287254	15723750	+	436496
5.57245581645259	-1.71872216912131	1.81570745913337	-0.94658539869724	0.343850087144879	1	RP23-445B17.1	0.343850087144879	chr1	15364302	15365834	+	1532
2.54478570367045	1.823750578177	2.43297699732104	0.749596309453457	0.453497874226373	1	RP24-66C10.4	0.453497874226373	chr1	15556249	15558337	+	2088
741.897335188933	-0.680435988939177	0.181204353887501	-3.75507527463506	0.000173289389299648	1	Terf1	0.000173289389299648	chr1	15805646	15844052	+	38406
8.87722242565707	-0.57910951224165	1.15398659651972	-0.501833828909429	0.615784414831116	1	RP23-325F17.4	0.615784414831116	chr1	15853331	15856499	+	3168
212.482695613679	-0.604022259264067	0.265688408539813	-2.27342345337417	0.023000674128513	1	Sbspon	0.023000674128513	chr1	15853862	15892722	-	38860
16.2393185312604	-1.12554095288298	0.798959735270505	-1.40875804273404	0.158906725519508	1	4930444P10Rik	0.158906725519508	chr1	16065979	16093325	-	27346
4871.56350594607	-0.403826006680278	0.138262704264561	-2.9207153789468	0.00349228713163546	1	Rpl7	0.00349228713163546	chr1	16101295	16104662	-	3367
3426.90319693204	1.1076076081871	0.164099699154553	6.74960169880586	1.48251565602854e-11	2.25609232534423e-07	Rdh10	1.48251565602854e-11	chr1	16105774	16133734	+	27960
